BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;AANTAL LEERLINGEN;AANTAL VO LEERLINGEN UITBESTEED AAN VAVO;TOTAAL AANTAL LEERLINGEN
41281;01VN;01VN03;Pontem College;NIJMEGEN;0268;NIJMEGEN;Gelderland;61;0;61
41281;01VN;01VN04;Het Rijks VMBO Campus;NIJMEGEN;0268;NIJMEGEN;Gelderland;284;0;284
41281;01VN;01VN08;Pontem College;NIJMEGEN;0268;NIJMEGEN;Gelderland;139;0;139
41281;01VN;01VN09;Het Rijks VMBO Campus;NIJMEGEN;0268;NIJMEGEN;Gelderland;135;0;135
41281;02ST;02ST00;Kandinsky College;NIJMEGEN;0268;NIJMEGEN;Gelderland;1375;6;1381
41281;02ST;02ST03;Kandinsky College;NIJMEGEN;0268;NIJMEGEN;Gelderland;175;2;177
41281;02ST;02ST04;Kandinsky College;MOLENHOEK LB;0944;MOOK EN MIDDELAAR;Limburg;257;1;258
41281;02ST;02ST05;Jorismavo;NIJMEGEN;0268;NIJMEGEN;Gelderland;182;2;184
41281;02VE;02VE00;NSG Groenewoud;NIJMEGEN;0268;NIJMEGEN;Gelderland;1614;35;1649
41285;00OB;00OB00;Maaswaal College;WIJCHEN;0296;WIJCHEN;Gelderland;1369;32;1401
41285;00OB;00OB03;Maaswaal College;WIJCHEN;0296;WIJCHEN;Gelderland;1051;5;1056
41285;14NQ;14NQ00;Dominicus;NIJMEGEN;0268;NIJMEGEN;Gelderland;962;10;972
41285;17IR;17IR00;Pax Christi College;DRUTEN;0225;DRUTEN;Gelderland;788;2;790
41285;17IR;17IR01;Pax Christi College;BENEDEN-LEEUWEN;0668;WEST MAAS EN WAAL;Gelderland;229;0;229
41285;17IR;17IR02;Pax Christi College;DRUTEN;0225;DRUTEN;Gelderland;940;12;952
41285;20CI;20CI00;Stedelijk Gymnasium;NIJMEGEN;0268;NIJMEGEN;Gelderland;1337;3;1340
41285;20EO;20EO00;Stedelijke SGM Nijmegen;NIJMEGEN;0268;NIJMEGEN;Gelderland;1343;26;1369
41285;21SK;21SK00;Mondial College;NIJMEGEN;0268;NIJMEGEN;Gelderland;1046;9;1055
41285;21SK;21SK01;Mondial College;NIJMEGEN;0268;NIJMEGEN;Gelderland;463;0;463
41285;30AU;30AU00;Citadel College;LENT;0268;NIJMEGEN;Gelderland;446;0;446
41285;30AU;30AU01;Citadel College;LENT;0268;NIJMEGEN;Gelderland;1002;15;1017
41295;16GZ;16GZ00;RSG Tromp Meesters;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;1156;19;1175
41295;16GZ;16GZ01;RSG Tromp Meesters;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;111;0;111
41295;16GZ;16GZ03;RSG Tromp Meesters;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;88;0;88
41295;19LO;19LO00;Linde College;WOLVEGA;0098;WESTSTELLINGWERF;Friesland;1243;7;1250
41295;23WU;23WU00;Chr SGM Eekeringe;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;515;0;515
41295;29VY;29VY00;RSG Tromp Meesters Pro-school;STEENWIJK;1708;STEENWIJKERLAND;Overijssel;88;0;88
41297;02DC;02DC00;Corlaer College;NIJKERK GLD;0267;NIJKERK;Gelderland;1055;2;1057
41297;02DC;02DC03;Corlaer College;NIJKERK GLD;0267;NIJKERK;Gelderland;992;2;994
41297;14RC;14RC00;Meerwegen College;AMERSFOORT;0307;AMERSFOORT;Utrecht;1440;30;1470
41297;14RC;14RC03;locatie, Oostwende College;BUNSCHOTEN-SPAKENBURG;0313;BUNSCHOTEN;Utrecht;382;2;384
41297;14RC;14RC04;locatie, Corderius College;AMERSFOORT;0307;AMERSFOORT;Utrecht;1778;18;1796
41297;14RC;14RC06;locatie, Het Element Kaliumweg;AMERSFOORT;0307;AMERSFOORT;Utrecht;561;0;561
41297;14RC;14RC14;Meerwegen College;AMERSFOORT;0307;AMERSFOORT;Utrecht;72;0;72
41297;26HU;26HU00;Accent Nijkerk;NIJKERK GLD;0267;NIJKERK;Gelderland;221;0;221
41297;28CA;28CA00;Accent Amersfoort;AMERSFOORT;0307;AMERSFOORT;Utrecht;130;0;130
41298;00HI;00HI00;SGM Dalton Vatel;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;1195;27;1222
41298;00HI;00HI03;SGM Dalton Vatel;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;363;2;365
41298;00XK;00XK00;Veurs College;LEIDSCHENDAM;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;808;20;828
41298;00XK;00XK02;Veurs College Veurs Voorburg;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;362;0;362
41298;02MU;02MU00;St Maartenscollege SGM;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;1227;9;1236
41298;02VO;02VO00;Gymnasium Novum;VOORBURG;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;682;2;684
41298;31EW;31EW00;'s Gravendreef College;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;828;1;829
41298;31EW;31EW01;'s Gravendreef College;LEIDSCHENDAM;1916;LEIDSCHENDAM-VOORBURG;Zuid-Holland;242;1;243
41300;02MF;02MF00;Het Perron;VEENENDAAL;0345;VEENENDAAL;Utrecht;983;0;983
41300;07PK;07PK00;Arentheem College;ARNHEM;0202;ARNHEM;Gelderland;1696;17;1713
41300;07PK;07PK04;Arentheem College;VELP GLD;0275;RHEDEN;Gelderland;28;0;28
41300;07PK;07PK05;Arentheem College;ARNHEM;0202;ARNHEM;Gelderland;231;0;231
41300;07PK;07PK07;Arentheem College;VELP GLD;0275;RHEDEN;Gelderland;627;5;632
41300;26JT;26JT00;Praktijkschool Arentheem;ARNHEM;0202;ARNHEM;Gelderland;136;0;136
41313;17MA;17MA00;De Rijzert;'S-HERTOGENBOSCH;0796;S HERTOGENBOSCH;Noord-Brabant;242;0;242
41320;19UR;19UR00;School vr Prakt Ondw De Flint;WINSCHOTEN;1895;OLDAMBT;Groningen;160;0;160
41320;20CM;20CM00;Dollard College;WINSCHOTEN;1895;OLDAMBT;Groningen;1027;3;1030
41320;20CM;20CM01;Dollard College;OUDE PEKELA;0765;PEKELA;Groningen;228;3;231
41320;20CM;20CM03;Dollard College;BELLINGWOLDE;1950;WESTERWOLDE;Groningen;143;0;143
41320;20CM;20CM07;Dollard College;WOLDENDORP;0010;DELFZIJL;Groningen;325;2;327
41320;20CM;20CM08;Dollard College;WINSCHOTEN;1895;OLDAMBT;Groningen;331;2;333
41320;20CM;20CM09;Dollard College;WINSCHOTEN;1895;OLDAMBT;Groningen;250;0;250
41332;00NE;00NE00;J v Br College vest Deltaweg;HELMOND;0794;HELMOND;Noord-Brabant;438;0;438
41332;00NE;00NE02;J v Br College vest Gasthuisst;HELMOND;0794;HELMOND;Noord-Brabant;161;0;161
41332;14LF;14LF00;J v Br College vest Molenstr;HELMOND;0794;HELMOND;Noord-Brabant;1002;2;1004
41347;01BE;01BE00;C.S.G Ulbe Van Houten;ST.-ANNAPAROCHIE;1949;WAADHOEKE;Friesland;346;1;347
41347;02VC;02VC00;Comenius Chr SGM;LEEUWARDEN;0080;LEEUWARDEN;Friesland;1597;23;1620
41347;02VC;02VC02;Comenius Chr SGM;LEEUWARDEN;0080;LEEUWARDEN;Friesland;718;0;718
41347;02VC;02VC03;Comenius Chr SGM;LEEUWARDEN;0080;LEEUWARDEN;Friesland;409;1;410
41347;02VC;02VC08;Comenius Chr SGM;ST.-ANNAPAROCHIE;1949;WAADHOEKE;Friesland;99;0;99
41347;02VC;02VC09;Comenius Chr SGM;LEEUWARDEN;0080;LEEUWARDEN;Friesland;253;0;253
41347;02VC;02VC11;Locatie Klein Marienburg;LEEUWARDEN;0080;LEEUWARDEN;Friesland;1;0;1
41347;14WI;14WI00;Chr. Gymnasium Beyers Naude;LEEUWARDEN;0080;LEEUWARDEN;Friesland;510;4;514
41360;02US;02US00;SGM Haags Montessori Lyc;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;1237;8;1245
41360;19ZP;19ZP00;Maris College;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;597;0;597
41360;19ZP;19ZP03;Maris College - loc. Kijkduin;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;246;0;246
41360;19ZP;19ZP04;Maris College - Statenkwartier;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;245;0;245
41360;19ZP;19ZP05;Maris College - loc. Houtrust;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;464;0;464
41360;19ZP;19ZP06;Maris College;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;218;0;218
41360;20CQ;20CQ00;AOG;RIJSWIJK ZH;0603;RIJSWIJK;Zuid-Holland;1078;5;1083
41360;20CQ;20CQ01;locatie, Lyceum Ypenburg;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;1444;2;1446
41360;20CQ;20CQ04;loc, van Vredenburch College;RIJSWIJK ZH;0603;RIJSWIJK;Zuid-Holland;379;0;379
41360;20KD;20KD00;SSVO De Einder;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;248;0;248
41360;20LU;20LU00;Gymnasium Haganum;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;802;0;802
41360;20MA;20MA00;SGM het Segbroekcollege;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;1579;10;1589
41360;20MA;20MA01;SGM het Segbroekcollege;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;631;3;634
41360;20MD;20MD00;Maerlant Lyceum;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;1050;4;1054
41360;20MF;20MF00;Dalton Den Haag;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;996;2;998
41360;20MJ;20MJ00;Johan de Witt Scholengroep;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;806;0;806
41360;20MJ;20MJ02;Maris Belgisch Park;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;797;1;798
41360;20MJ;20MJ04;Johan de Witt Scholengroep;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;295;0;295
41360;20MJ;20MJ05;Johan de Witt Scholengroep;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;325;0;325
41360;20MJ;20MJ12;Johan de Witt Scholengroep;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;363;0;363
41360;20MJ;20MJ13;Johan de Witt Scholengroep;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;40;0;40
41386;19ZU;19ZU00;Gem Gymn Camphusianum;GORINCHEM;0512;GORINCHEM;Zuid-Holland;703;0;703
41386;24TP;24TP00;Merewade College;GORINCHEM;0512;GORINCHEM;Zuid-Holland;1127;8;1135
41386;24TP;24TP02;Merewade College;GORINCHEM;0512;GORINCHEM;Zuid-Holland;489;0;489
41386;24TP;24TP03;Merewade College;GORINCHEM;0512;GORINCHEM;Zuid-Holland;101;0;101
41386;24TP;24TP05;Merewade College;GORINCHEM;0512;GORINCHEM;Zuid-Holland;46;0;46
41389;23KU;23KU00;Northgo College;NOORDWIJK ZH;0575;NOORDWIJK;Zuid-Holland;879;6;885
41391;01GL;01GL00;Sophianum SGM i h Heuvelland;GULPEN;1729;GULPEN-WITTEM;Limburg;1399;6;1405
41391;02DF;02DF00;Grotiuscollege;HEERLEN;0917;HEERLEN;Limburg;709;20;729
41391;02DF;02DF01;Grotiuscollege;HEERLEN;0917;HEERLEN;Limburg;198;0;198
41391;02ZR;02ZR00;Het College;WEERT;0988;WEERT;Limburg;1185;4;1189
41391;02ZR;02ZR02;Het College loc. Bravo College;BUDEL;1706;CRANENDONCK;Noord-Brabant;327;0;327
41391;02ZR;02ZR03;Het College loc. Het Kwadrant;WEERT;0988;WEERT;Limburg;111;0;111
41391;02ZR;02ZR06;Het College;WEERT;0988;WEERT;Limburg;119;0;119
41391;05FJ;05FJ00;Emmacollege;HEERLEN;0917;HEERLEN;Limburg;447;7;454
41391;05FJ;05FJ01;Emmacollege locatie Broekland;HOENSBROEK;0917;HEERLEN;Limburg;531;1;532
41391;05FJ;05FJ11;Emmacollege;HEERLEN;0917;HEERLEN;Limburg;204;0;204
41391;05FJ;05FJ12;Emmacollege;HOENSBROEK;0917;HEERLEN;Limburg;146;0;146
41391;16SL;16SL00;Sint-Janscollege;HOENSBROEK;0917;HEERLEN;Limburg;1416;18;1434
41391;18DD;18DD00;SGM Philips van Horne;WEERT;0988;WEERT;Limburg;1614;10;1624
41391;18DD;18DD02;SGM Philips van Horne;WEERT;0988;WEERT;Limburg;626;0;626
41391;18DO;18DO00;Compass;BRUNSSUM;0899;BRUNSSUM;Limburg;150;20;170
41391;19PV;19PV00;Graaf Huyn College;GELEEN;1883;SITTARD-GELEEN;Limburg;1690;10;1700
41391;20IS;20IS00;Stella Maris College;MEERSSEN;0938;MEERSSEN;Limburg;1392;32;1424
41391;20IS;20IS04;Stella Maris Coll;VALKENBURG LB;0994;VALKENBURG AAN DE GEUL;Limburg;658;3;661
41391;20KA;20KA00;Groenewald;STEIN LB;0971;STEIN;Limburg;1455;2;1457
41391;20LL;20LL00;Bouwens vd Boije College;PANNINGEN;1894;PEEL EN MAAS;Limburg;1469;13;1482
41391;25FY;25FY00;Raayland College;VENRAY;0984;VENRAY;Limburg;1816;13;1829
41391;25GF;25GF00;Dendroncollege;HORST;1507;HORST AAN DE MAAS;Limburg;1954;19;1973
41391;25GF;25GF01;Dendroncollege;HORST;1507;HORST AAN DE MAAS;Limburg;55;0;55
41391;26HL;26HL00;Terra Nigra PrO;MAASTRICHT;0935;MAASTRICHT;Limburg;254;0;254
41391;27VG;27VG00;Porta Mosana College;MAASTRICHT;0935;MAASTRICHT;Limburg;1169;45;1214
41391;27VG;27VG01;Porta Mosana College;MAASTRICHT;0935;MAASTRICHT;Limburg;379;2;381
41391;27VG;27VG04;Porta Mosana College;MAASTRICHT;0935;MAASTRICHT;Limburg;599;0;599
41391;27ZH;27ZH00;Sint-Maartenscollege;MAASTRICHT;0935;MAASTRICHT;Limburg;729;12;741
41391;27ZH;27ZH02;Sint-Maartenscollege;MAASTRICHT;0935;MAASTRICHT;Limburg;901;22;923
41391;27ZJ;27ZJ00;Bonnefantencollege;MAASTRICHT;0935;MAASTRICHT;Limburg;549;11;560
41391;27ZJ;27ZJ01;Bonnefantencollege;MAASTRICHT;0935;MAASTRICHT;Limburg;139;4;143
41391;27ZJ;27ZJ02;Bonnefantencollege;MAASTRICHT;0935;MAASTRICHT;Limburg;832;28;860
41396;26MP;26MP00;De Noordhoek;GORINCHEM;0512;GORINCHEM;Zuid-Holland;197;0;197
41397;24PY;24PY00;Stedelijk Dalton Lyceum;DORDRECHT;0505;DORDRECHT;Zuid-Holland;766;12;778
41397;24PY;24PY02;Stedelijk Dalton Lyceum;DORDRECHT;0505;DORDRECHT;Zuid-Holland;357;0;357
41397;24PY;24PY05;Stedelijk Dalton Lyceum;DORDRECHT;0505;DORDRECHT;Zuid-Holland;1083;28;1111
41397;24PY;24PY08;Stedelijk Dalton Lyceum;DORDRECHT;0505;DORDRECHT;Zuid-Holland;178;0;178
41402;20MM;20MM00;Scholengr. Den Haag Zuid-West;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;509;4;513
41402;20MM;20MM01;Scholengr. Den Haag Zuid-West;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;875;4;879
41402;20MM;20MM06;Scholengr. Den Haag Zuid-West;'S-GRAVENHAGE;0518;S GRAVENHAGE;Zuid-Holland;410;0;410
41403;05OH;05OH00;Ostrea Lyceum;GOES;0664;GOES;Zeeland;441;0;441
41403;05OH;05OH03;Ostrea Lyceum;GOES;0664;GOES;Zeeland;1060;2;1062
41403;05OH;05OH07;Ostrea Lyceum;GOES;0664;GOES;Zeeland;486;0;486
41417;06WY;06WY00;Grienden College;SLIEDRECHT;0610;SLIEDRECHT;Zuid-Holland;345;1;346
41417;26HD;26HD00;De Sprong;SLIEDRECHT;0610;SLIEDRECHT;Zuid-Holland;121;0;121
41417;26HD;26HD01;De Sprong;ZWIJNDRECHT;0642;ZWIJNDRECHT;Zuid-Holland;105;0;105
41429;02VB;02VB00;Ichthus College;KAMPEN;0166;KAMPEN;Overijssel;873;15;888
41429;02VB;02VB01;Ichthus College;KAMPEN;0166;KAMPEN;Overijssel;341;3;344
41429;02VB;02VB02;Ichthus College;DRONTEN;0303;DRONTEN;Flevoland;651;5;656
41429;02VB;02VB07;Ichthus College;KAMPEN;0166;KAMPEN;Overijssel;366;0;366
41429;02VB;02VB16;Ichthus College;DRONTEN;0303;DRONTEN;Flevoland;160;0;160
41429;07ZI;07ZI00;Ichthus College PRO;KAMPEN;0166;KAMPEN;Overijssel;96;0;96
41430;02VT;02VT00;Agnieten College;ZWOLLE;0193;ZWOLLE;Overijssel;1412;27;1439
41430;02VT;02VT01;Agnieten College Zwartsluis;ZWARTSLUIS;1896;ZWARTEWATERLAND;Overijssel;636;3;639
41430;02VT;02VT02;Agnieten Coll. loc.Talentstad;ZWOLLE;0193;ZWOLLE;Overijssel;612;0;612
41430;02VT;02VT04;Agnieten College Nieuwleusen;NIEUWLEUSEN;0148;DALFSEN;Overijssel;234;0;234
41430;02VT;02VT05;Agnieten College loc. Meander;ZWOLLE;0193;ZWOLLE;Overijssel;1204;12;1216
41430;02VT;02VT06;Agnieten College Wezep;WEZEP;0269;OLDEBROEK;Gelderland;294;0;294
41430;05VN;05VN00;PRO De Boog;ZWOLLE;0193;ZWOLLE;Overijssel;147;0;147
41440;00TM;00TM00;Hendrik Pierson College;ZETTEN;1734;OVERBETUWE;Gelderland;1063;5;1068
41440;17IM;17IM00;Over Betuwe College;BEMMEL;1705;LINGEWAARD;Gelderland;1228;6;1234
41440;17IM;17IM01;Over Betuwe College-Elst;ELST GLD;1734;OVERBETUWE;Gelderland;235;0;235
41440;17IM;17IM02;Over Betuwe College-Huissen;HUISSEN;1705;LINGEWAARD;Gelderland;750;0;750
41440;17IM;17IM04;Over Betuwe College-Bemmel;BEMMEL;1705;LINGEWAARD;Gelderland;451;3;454
41440;17IM;17IM05;Over Betuwe College-Elst;ELST GLD;1734;OVERBETUWE;Gelderland;377;2;379
41442;16FP;16FP00;Reg SGM Magister Alvinus;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;1820;18;1838
41442;16FP;16FP04;Reg SGM Magister Alvinus;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;88;0;88
41442;16FP;16FP05;ISK Reg SGM Magister Alvinus;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;83;0;83
41442;16FP;16FP06;Tienerschool;SNEEK;1900;SUDWEST-FRYSLAN;Friesland;19;0;19
41444;15XV;15XV00;Reg SGM Hoeksche Waard;OUD-BEIJERLAND;1963;HOEKSCHE WAARD;Zuid-Holland;1168;12;1180
41444;15XV;15XV01;Reg SGM Hoeksche Waard;OUD-BEIJERLAND;1963;HOEKSCHE WAARD;Zuid-Holland;481;0;481
41466;27VF;27VF00;Hans Petri School;DORDRECHT;0505;DORDRECHT;Zuid-Holland;242;0;242
41475;15JM;15JM00;Utrechts Stedelijk Gymnasium;UTRECHT;0344;UTRECHT;Utrecht;979;1;980
41475;17AO;17AO00;POUWER;UTRECHT;0344;UTRECHT;Utrecht;188;0;188
41475;24TJ;24TJ00;Trajectum College;UTRECHT;0344;UTRECHT;Utrecht;585;1;586
41475;24TR;24TR00;NUOVO scholengroep;UTRECHT;0344;UTRECHT;Utrecht;1444;24;1468
41475;24TR;24TR02;Ithaka, ISK;UTRECHT;0344;UTRECHT;Utrecht;175;0;175
41475;24TR;24TR03;X 11 media en vormgeving;UTRECHT;0344;UTRECHT;Utrecht;722;1;723
41475;24TR;24TR05;vestiging VOLT!;UTRECHT;0344;UTRECHT;Utrecht;577;21;598
41475;24TR;24TR10;ACADEMIE TIEN;UTRECHT;0344;UTRECHT;Utrecht;523;0;523
41475;24TR;24TR12;vest. Maetsuykerstraat;UTRECHT;0344;UTRECHT;Utrecht;119;0;119
41475;24TR;24TR14;vest. Bisonspoor;MAARSSEN;1904;STICHTSE VECHT;Utrecht;284;0;284
41475;30UB;30UB00;UniC;UTRECHT;0344;UTRECHT;Utrecht;768;23;791
41475;30UB;30UB01;International School Utrecht;UTRECHT;0344;UTRECHT;Utrecht;285;0;285
41490;15VQ;15VQ00;Stellingwerf College;OOSTERWOLDE FR;0085;OOSTSTELLINGWERF;Friesland;1228;5;1233
41509;16VP;16VP00;Hondsrug College;EMMEN;0114;EMMEN;Drenthe;2012;2;2014
41512;21KM;21KM00;Ber. coll. Zoetermeer Praktijk;ZOETERMEER;0637;ZOETERMEER;Zuid-Holland;222;0;222
41512;25GA;25GA00;SCZ - Picasso Lyceum;ZOETERMEER;0637;ZOETERMEER;Zuid-Holland;1122;2;1124
41512;25GA;25GA01;SCZ Ber.Coll Zoetermeer VMBO;ZOETERMEER;0637;ZOETERMEER;Zuid-Holland;506;6;512
41513;20KZ;20KZ00;Joh De Wittgymnasium;DORDRECHT;0505;DORDRECHT;Zuid-Holland;862;8;870
41525;13WH;13WH00;De Goudse SGM Leo Vroman;GOUDA;0513;GOUDA;Zuid-Holland;1512;18;1530
41525;20AI;20AI00;Coornhert Gymnasium;GOUDA;0513;GOUDA;Zuid-Holland;743;6;749
41525;26LT;26LT00;Het Segment School v PRO;GOUDA;0513;GOUDA;Zuid-Holland;363;0;363
41529;26HX;26HX00;Praktijkschool Emmen;EMMEN;0114;EMMEN;Drenthe;373;0;373
41537;00BD;00BD00;Coenecoop College;WADDINXVEEN;0627;WADDINXVEEN;Zuid-Holland;949;6;955
41537;00BD;00BD02;Coenecoop College;BOSKOOP;0484;ALPHEN AAN DEN RIJN;Zuid-Holland;87;0;87
41537;10AN;10AN00;Scala College;ALPHEN AAN DEN RIJN;0484;ALPHEN AAN DEN RIJN;Zuid-Holland;1035;0;1035
41537;10AN;10AN03;Scala College;ALPHEN AAN DEN RIJN;0484;ALPHEN AAN DEN RIJN;Zuid-Holland;879;14;893
41537;10AN;10AN04;Scala College;ALPHEN AAN DEN RIJN;0484;ALPHEN AAN DEN RIJN;Zuid-Holland;499;4;503
41545;20BH;20BH00;IJsselcollege;CAPELLE AAN DEN IJSSEL;0502;CAPELLE AAN DEN IJSSEL;Zuid-Holland;851;5;856
41545;20BH;20BH02;IJsselcollege;CAPELLE AAN DEN IJSSEL;0502;CAPELLE AAN DEN IJSSEL;Zuid-Holland;222;0;222
41545;20BH;20BH03;IJsselcollege;CAPELLE AAN DEN IJSSEL;0502;CAPELLE AAN DEN IJSSEL;Zuid-Holland;9;0;9
41555;10LU;10LU00;Reg Sgm 't Rijks;BERGEN OP ZOOM;0748;BERGEN OP ZOOM;Noord-Brabant;2502;17;2519
41556;21BH;21BH00;SGM Dalton Spinozalyceum;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;1272;8;1280
41556;21BH;21BH02;Spinoza Lyceum;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;347;0;347
41568;16EI;16EI00;Lyceum Schravenlant;SCHIEDAM;0606;SCHIEDAM;Zuid-Holland;653;8;661
41568;18VX;18VX00;ProNovaCollege voor PRO;SCHIEDAM;0606;SCHIEDAM;Zuid-Holland;349;0;349
41568;19KM;19KM00;Mavo Schravenlant XL;SCHIEDAM;0606;SCHIEDAM;Zuid-Holland;546;0;546
41568;20CJ;20CJ00;Het College Vos;VLAARDINGEN;0622;VLAARDINGEN;Zuid-Holland;660;4;664
41568;20CJ;20CJ04;Vlaardingse Opb SGM;VLAARDINGEN;0622;VLAARDINGEN;Zuid-Holland;371;0;371
41568;20CJ;20CJ10;Het College Vos;SCHIEDAM;0606;SCHIEDAM;Zuid-Holland;177;0;177
41568;20CJ;20CJ11;Het College Vos;VLAARDINGEN;0622;VLAARDINGEN;Zuid-Holland;426;0;426
41568;20DC;20DC00;Stedelijk Gymnasium Schiedam;SCHIEDAM;0606;SCHIEDAM;Zuid-Holland;593;1;594
41581;20CN;20CN00;Scholengroep Zaandam;ZAANDAM;0479;ZAANSTAD;Noord-Holland;1410;15;1425
41581;20CN;20CN02;locatie Compaen VMBO;ZAANDAM;0479;ZAANSTAD;Noord-Holland;824;0;824
41581;20EY;20EY00;Scholengroep Krommenie;KROMMENIE;0479;ZAANSTAD;Noord-Holland;1172;22;1194
41581;20EY;20EY07;locatie Trias VMBO;KROMMENIE;0479;ZAANSTAD;Noord-Holland;1346;0;1346
41581;20FC;20FC00;Saenredam College;ZAANDIJK;0479;ZAANSTAD;Noord-Holland;729;1;730
41581;20FC;20FC05;Saenredam College;ZAANDAM;0479;ZAANSTAD;Noord-Holland;116;0;116
41581;20FF;20FF00;Praktijkschool De Brug;ASSENDELFT;0479;ZAANSTAD;Noord-Holland;143;0;143
41581;29YT;29YT00;Zuiderzee College;ZAANDAM;0479;ZAANSTAD;Noord-Holland;678;1;679
41585;01MU;01MU00;De Meerwaarde;BARNEVELD;0203;BARNEVELD;Gelderland;1807;6;1813
41585;02FO;02FO00;De MeerwaardePro;BARNEVELD;0203;BARNEVELD;Gelderland;156;0;156
41587;19EN;19EN00;Jan Tinbergen College;ROOSENDAAL;1674;ROOSENDAAL;Noord-Brabant;1584;26;1610
41587;19EN;19EN02;Jan Tinbergen College;ROOSENDAAL;1674;ROOSENDAAL;Noord-Brabant;9;0;9
41594;11ZH;11ZH00;Maerlant;BRIELLE;0501;BRIELLE;Zuid-Holland;1200;4;1204
41594;12RB;12RB00;Scholengemeenschap Helinium;HELLEVOETSLUIS;0530;HELLEVOETSLUIS;Zuid-Holland;1544;0;1544
41594;14AP;14AP00;Praktijk College Brielle;BRIELLE;0501;BRIELLE;Zuid-Holland;92;0;92
41594;18VA;18VA00;Praktijk College Spijkenisse;SPIJKENISSE;1930;NISSEWAARD;Zuid-Holland;166;0;166
41594;18VA;18VA01;Praktijk College Spijkenisse;OUD-BEIJERLAND;1963;HOEKSCHE WAARD;Zuid-Holland;33;0;33
41594;19DH;19DH00;Opb SGM De Ring V Putten;SPIJKENISSE;1930;NISSEWAARD;Zuid-Holland;1318;11;1329
41594;23AP;23AP00;MY college;SPIJKENISSE;1930;NISSEWAARD;Zuid-Holland;429;0;429
41599;25LV;25LV00;SG De Rooi Pannen;TILBURG;0855;TILBURG;Noord-Brabant;970;0;970
41599;25LV;25LV19;SG De Rooi Pannen;EINDHOVEN;0772;EINDHOVEN;Noord-Brabant;633;0;633
41608;28DH;28DH00;IJburg College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;657;21;678
41608;28DH;28DH01;IJburg College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;645;0;645
41616;26KV;26KV00;Praktijkschool Apeldoorn;APELDOORN;0200;APELDOORN;Gelderland;183;0;183
41622;26LU;26LU00;De Brug;ZALTBOMMEL;0297;ZALTBOMMEL;Gelderland;113;0;113
41623;16MQ;16MQ00;Kon Willem II College;TILBURG;0855;TILBURG;Noord-Brabant;1583;21;1604
41623;18XU;18XU00;Beatrix College;TILBURG;0855;TILBURG;Noord-Brabant;2317;22;2339
41623;18XU;18XU01;Beatrix College loc. Reeshof;TILBURG;0855;TILBURG;Noord-Brabant;360;0;360
41636;19TQ;19TQ00;SE-PRO;MEPPEL;0119;MEPPEL;Drenthe;96;0;96
